wordform_id,wordform,lemma_id,pos,cefr,english_gloss,tense,person,number,gender
wf_25e7fc470a,insegnerete,lem_a385098437,verb_form,A2,to teach,future,voi,,
wf_b45164125d,insegneranno,lem_a385098437,verb_form,A2,to teach,future,loro,,
wf_670a428251,insegnerei,lem_a385098437,verb_form,A2,to teach,conditional,io,,
wf_ab54a7f28b,insegneresti,lem_a385098437,verb_form,A2,to teach,conditional,tu,,
wf_00f28246ec,insegnerebbe,lem_a385098437,verb_form,A2,to teach,conditional,lui/lei,,
wf_bf4a26ad75,insegneremmo,lem_a385098437,verb_form,A2,to teach,conditional,noi,,
wf_b2a3c34e9c,insegnereste,lem_a385098437,verb_form,A2,to teach,conditional,voi,,
wf_d2cbf372cb,insegnerebbero,lem_a385098437,verb_form,A2,to teach,conditional,loro,,
wf_dd57374f9b,provare,lem_09236ad09c,verb_form,A2,to try,infinitive,nan,,
wf_f84db91e33,provo,lem_09236ad09c,verb_form,A2,to try,present,io,,
wf_6c423d8e66,provi,lem_09236ad09c,verb_form,A2,to try,present,tu,,
wf_a22ee85461,prova,lem_09236ad09c,verb_form,A2,to try,present,lui/lei,,
wf_76fb7cd018,proviamo,lem_09236ad09c,verb_form,A2,to try,present,noi,,
wf_c43abd113c,provate,lem_09236ad09c,verb_form,A2,to try,present,voi,,
wf_0044b09a69,provano,lem_09236ad09c,verb_form,A2,to try,present,loro,,
wf_080e0e40b7,provavo,lem_09236ad09c,verb_form,A2,to try,imperfect,io,,
wf_9fdabe95af,provavi,lem_09236ad09c,verb_form,A2,to try,imperfect,tu,,
wf_eab120e02b,provava,lem_09236ad09c,verb_form,A2,to try,imperfect,lui/lei,,
wf_9e8762a17b,provavamo,lem_09236ad09c,verb_form,A2,to try,imperfect,noi,,
wf_9f0f581820,provavate,lem_09236ad09c,verb_form,A2,to try,imperfect,voi,,
wf_b0f160df5b,provavano,lem_09236ad09c,verb_form,A2,to try,imperfect,loro,,
wf_d9153d0713,provato,lem_09236ad09c,verb_form,A2,to try,past_participle,nan,,
wf_aa5ffa4c19,provando,lem_09236ad09c,verb_form,A2,to try,gerund,nan,,
wf_e2297a8bfa,proverò,lem_09236ad09c,verb_form,A2,to try,future,io,,
wf_fd7b9262bf,proverai,lem_09236ad09c,verb_form,A2,to try,future,tu,,
wf_9b939fdbc5,proverà,lem_09236ad09c,verb_form,A2,to try,future,lui/lei,,
wf_552262d419,proveremo,lem_09236ad09c,verb_form,A2,to try,future,noi,,
wf_9d45386239,proverete,lem_09236ad09c,verb_form,A2,to try,future,voi,,
wf_cf8afeb1c5,proveranno,lem_09236ad09c,verb_form,A2,to try,future,loro,,
wf_be613579d6,proverei,lem_09236ad09c,verb_form,A2,to try,conditional,io,,
wf_e767c31059,proveresti,lem_09236ad09c,verb_form,A2,to try,conditional,tu,,
wf_df2fd6baf8,proverebbe,lem_09236ad09c,verb_form,A2,to try,conditional,lui/lei,,
wf_4d34c3d640,proveremmo,lem_09236ad09c,verb_form,A2,to try,conditional,noi,,
wf_195129505e,provereste,lem_09236ad09c,verb_form,A2,to try,conditional,voi,,
wf_228b0f174c,proverebbero,lem_09236ad09c,verb_form,A2,to try,conditional,loro,,
wf_5579535141,iniziare,lem_eba20b11f8,verb_form,A2,to start,infinitive,nan,,
wf_71891ac86f,inizio,lem_eba20b11f8,verb_form,A2,to start,present,io,,
wf_c8d1db0937,inizii,lem_eba20b11f8,verb_form,A2,to start,present,tu,,
wf_85a516d1d5,inizia,lem_eba20b11f8,verb_form,A2,to start,present,lui/lei,,
wf_38b5ea0364,iniziiamo,lem_eba20b11f8,verb_form,A2,to start,present,noi,,
wf_b1029e2cba,iniziate,lem_eba20b11f8,verb_form,A2,to start,present,voi,,
wf_46cf09ec62,iniziano,lem_eba20b11f8,verb_form,A2,to start,present,loro,,
wf_0cf97b9e0f,iniziavo,lem_eba20b11f8,verb_form,A2,to start,imperfect,io,,
wf_9099e1a1b4,iniziavi,lem_eba20b11f8,verb_form,A2,to start,imperfect,tu,,
wf_183f119253,iniziava,lem_eba20b11f8,verb_form,A2,to start,imperfect,lui/lei,,
wf_28fc5c2d73,iniziavamo,lem_eba20b11f8,verb_form,A2,to start,imperfect,noi,,
wf_9052f463fb,iniziavate,lem_eba20b11f8,verb_form,A2,to start,imperfect,voi,,
wf_69c0e81c06,iniziavano,lem_eba20b11f8,verb_form,A2,to start,imperfect,loro,,
wf_2f7b559b15,iniziato,lem_eba20b11f8,verb_form,A2,to start,past_participle,nan,,
wf_761679dfa0,iniziando,lem_eba20b11f8,verb_form,A2,to start,gerund,nan,,
wf_b09bae96e9,inizierò,lem_eba20b11f8,verb_form,A2,to start,future,io,,
wf_31f0d3a40f,inizierai,lem_eba20b11f8,verb_form,A2,to start,future,tu,,
wf_38e4a80fac,inizierà,lem_eba20b11f8,verb_form,A2,to start,future,lui/lei,,
wf_ab7987f187,inizieremo,lem_eba20b11f8,verb_form,A2,to start,future,noi,,
wf_3eaa93709e,inizierete,lem_eba20b11f8,verb_form,A2,to start,future,voi,,
wf_976b816525,inizieranno,lem_eba20b11f8,verb_form,A2,to start,future,loro,,
wf_90982023a9,inizierei,lem_eba20b11f8,verb_form,A2,to start,conditional,io,,
wf_7444041455,inizieresti,lem_eba20b11f8,verb_form,A2,to start,conditional,tu,,
wf_e18a9581c7,inizierebbe,lem_eba20b11f8,verb_form,A2,to start,conditional,lui/lei,,
wf_b945d84110,inizieremmo,lem_eba20b11f8,verb_form,A2,to start,conditional,noi,,
wf_aace4ea22d,iniziereste,lem_eba20b11f8,verb_form,A2,to start,conditional,voi,,
wf_a7018db74e,inizierebbero,lem_eba20b11f8,verb_form,A2,to start,conditional,loro,,
wf_620d2412dc,finire,lem_6b26d6529c,verb_form,A2,to finish,infinitive,nan,,
wf_e4317f5d40,fino,lem_6b26d6529c,verb_form,A2,to finish,present,io,,
wf_b71c32aff3,fini,lem_6b26d6529c,verb_form,A2,to finish,present,tu,,
wf_54cf35f01d,fine,lem_6b26d6529c,verb_form,A2,to finish,present,lui/lei,,
wf_3998da7f39,finiamo,lem_6b26d6529c,verb_form,A2,to finish,present,noi,,
wf_01d7757624,finite,lem_6b26d6529c,verb_form,A2,to finish,present,voi,,
wf_8bb547f1e3,finono,lem_6b26d6529c,verb_form,A2,to finish,present,loro,,
wf_c8edee61f7,finivo,lem_6b26d6529c,verb_form,A2,to finish,imperfect,io,,
wf_1dde5d7ac4,finivi,lem_6b26d6529c,verb_form,A2,to finish,imperfect,tu,,
wf_08f7371a76,finiva,lem_6b26d6529c,verb_form,A2,to finish,imperfect,lui/lei,,
wf_d266f8cc42,finivamo,lem_6b26d6529c,verb_form,A2,to finish,imperfect,noi,,
wf_46cdca9a65,finivate,lem_6b26d6529c,verb_form,A2,to finish,imperfect,voi,,
wf_a6002222a6,finivano,lem_6b26d6529c,verb_form,A2,to finish,imperfect,loro,,
wf_90966d8214,finito,lem_6b26d6529c,verb_form,A2,to finish,past_participle,nan,,
wf_7f6abcf110,finendo,lem_6b26d6529c,verb_form,A2,to finish,gerund,nan,,
wf_7e3d734c19,finirò,lem_6b26d6529c,verb_form,A2,to finish,future,io,,
wf_fefc76e0bd,finirai,lem_6b26d6529c,verb_form,A2,to finish,future,tu,,
wf_a9e946040e,finirà,lem_6b26d6529c,verb_form,A2,to finish,future,lui/lei,,
wf_7c4f237ccd,finiremo,lem_6b26d6529c,verb_form,A2,to finish,future,noi,,
wf_1d13e7c667,finirete,lem_6b26d6529c,verb_form,A2,to finish,future,voi,,
wf_17eceace7f,finiranno,lem_6b26d6529c,verb_form,A2,to finish,future,loro,,
wf_35c36cfa54,finirei,lem_6b26d6529c,verb_form,A2,to finish,conditional,io,,
wf_eef4810c97,finiresti,lem_6b26d6529c,verb_form,A2,to finish,conditional,tu,,
wf_e869008cc9,finirebbe,lem_6b26d6529c,verb_form,A2,to finish,conditional,lui/lei,,
wf_f9b91b39f5,finiremmo,lem_6b26d6529c,verb_form,A2,to finish,conditional,noi,,
wf_22dc2d77e9,finireste,lem_6b26d6529c,verb_form,A2,to finish,conditional,voi,,
wf_7457e52045,finirebbero,lem_6b26d6529c,verb_form,A2,to finish,conditional,loro,,
wf_4da6d0e1a2,continuare,lem_3f9203fd3d,verb_form,A2,to continue,infinitive,nan,,
wf_ae7570fd07,continuo,lem_3f9203fd3d,verb_form,A2,to continue,present,io,,
wf_88ac58526f,continui,lem_3f9203fd3d,verb_form,A2,to continue,present,tu,,
wf_890dbd29d2,continua,lem_3f9203fd3d,verb_form,A2,to continue,present,lui/lei,,
wf_eac2349306,continuiamo,lem_3f9203fd3d,verb_form,A2,to continue,present,noi,,
wf_1083631056,continuate,lem_3f9203fd3d,verb_form,A2,to continue,present,voi,,
wf_d79b86e94a,continuano,lem_3f9203fd3d,verb_form,A2,to continue,present,loro,,
wf_80f8a3c813,continuavo,lem_3f9203fd3d,verb_form,A2,to continue,imperfect,io,,
wf_c10ef0a7fd,continuavi,lem_3f9203fd3d,verb_form,A2,to continue,imperfect,tu,,
wf_1366e378a5,continuava,lem_3f9203fd3d,verb_form,A2,to continue,imperfect,lui/lei,,
wf_59440e5b19,continuavamo,lem_3f9203fd3d,verb_form,A2,to continue,imperfect,noi,,
wf_b5fb1d7c33,continuavate,lem_3f9203fd3d,verb_form,A2,to continue,imperfect,voi,,
wf_1dc3d72da1,continuavano,lem_3f9203fd3d,verb_form,A2,to continue,imperfect,loro,,
wf_7623c9aec2,continuato,lem_3f9203fd3d,verb_form,A2,to continue,past_participle,nan,,
wf_4f68af3af7,continuando,lem_3f9203fd3d,verb_form,A2,to continue,gerund,nan,,
wf_16a12ab6f1,continuerò,lem_3f9203fd3d,verb_form,A2,to continue,future,io,,
wf_193fd63e5b,continuerai,lem_3f9203fd3d,verb_form,A2,to continue,future,tu,,
wf_17c145aed4,continuerà,lem_3f9203fd3d,verb_form,A2,to continue,future,lui/lei,,
wf_86a7e6c9d8,continueremo,lem_3f9203fd3d,verb_form,A2,to continue,future,noi,,
wf_a1deca1b3d,continuerete,lem_3f9203fd3d,verb_form,A2,to continue,future,voi,,
wf_d3f29a7db1,continueranno,lem_3f9203fd3d,verb_form,A2,to continue,future,loro,,
wf_2b223e8478,continuerei,lem_3f9203fd3d,verb_form,A2,to continue,conditional,io,,
wf_23ecc28e4f,continueresti,lem_3f9203fd3d,verb_form,A2,to continue,conditional,tu,,
wf_dc2c731b8e,continuerebbe,lem_3f9203fd3d,verb_form,A2,to continue,conditional,lui/lei,,
wf_c9a2323a06,continueremmo,lem_3f9203fd3d,verb_form,A2,to continue,conditional,noi,,
wf_9fe1cfeb2a,continuereste,lem_3f9203fd3d,verb_form,A2,to continue,conditional,voi,,
wf_ec169a4867,continuerebbero,lem_3f9203fd3d,verb_form,A2,to continue,conditional,loro,,
wf_69601d21da,cambiare,lem_7b83e355c3,verb_form,A2,to change,infinitive,nan,,
wf_a710852ed8,cambio,lem_7b83e355c3,verb_form,A2,to change,present,io,,
wf_e5dad543f0,cambii,lem_7b83e355c3,verb_form,A2,to change,present,tu,,
wf_e671f6dc34,cambia,lem_7b83e355c3,verb_form,A2,to change,present,lui/lei,,
wf_5914aca153,cambiiamo,lem_7b83e355c3,verb_form,A2,to change,present,noi,,
wf_4cd12f57f1,cambiate,lem_7b83e355c3,verb_form,A2,to change,present,voi,,
wf_2294dc623e,cambiano,lem_7b83e355c3,verb_form,A2,to change,present,loro,,
wf_8fd56953e4,cambiavo,lem_7b83e355c3,verb_form,A2,to change,imperfect,io,,
wf_d18e5d2cb6,cambiavi,lem_7b83e355c3,verb_form,A2,to change,imperfect,tu,,
wf_10bc6d7e63,cambiava,lem_7b83e355c3,verb_form,A2,to change,imperfect,lui/lei,,
wf_6e7e4c647d,cambiavamo,lem_7b83e355c3,verb_form,A2,to change,imperfect,noi,,
wf_ee55a714df,cambiavate,lem_7b83e355c3,verb_form,A2,to change,imperfect,voi,,
wf_43befca22c,cambiavano,lem_7b83e355c3,verb_form,A2,to change,imperfect,loro,,
wf_81122fa9dc,cambiato,lem_7b83e355c3,verb_form,A2,to change,past_participle,nan,,
wf_8374d22be7,cambiando,lem_7b83e355c3,verb_form,A2,to change,gerund,nan,,
wf_e493b93aca,cambierò,lem_7b83e355c3,verb_form,A2,to change,future,io,,
wf_6834cd9ab2,cambierai,lem_7b83e355c3,verb_form,A2,to change,future,tu,,
wf_9442bcb16a,cambierà,lem_7b83e355c3,verb_form,A2,to change,future,lui/lei,,
wf_4deb070ef1,cambieremo,lem_7b83e355c3,verb_form,A2,to change,future,noi,,
wf_2f6da164a6,cambierete,lem_7b83e355c3,verb_form,A2,to change,future,voi,,
wf_bffbe8c4ee,cambieranno,lem_7b83e355c3,verb_form,A2,to change,future,loro,,
wf_99b49e2747,cambierei,lem_7b83e355c3,verb_form,A2,to change,conditional,io,,
wf_3c8390217d,cambieresti,lem_7b83e355c3,verb_form,A2,to change,conditional,tu,,
wf_0fd4844ad8,cambierebbe,lem_7b83e355c3,verb_form,A2,to change,conditional,lui/lei,,
wf_6df05d6f9e,cambieremmo,lem_7b83e355c3,verb_form,A2,to change,conditional,noi,,
wf_0d5317260e,cambiereste,lem_7b83e355c3,verb_form,A2,to change,conditional,voi,,
wf_28a84ec07f,cambierebbero,lem_7b83e355c3,verb_form,A2,to change,conditional,loro,,
wf_c1a521888c,diventare,lem_b1bd050a77,verb_form,A2,to become,infinitive,nan,,
wf_ce1106d4a7,divento,lem_b1bd050a77,verb_form,A2,to become,present,io,,
wf_c95091c6a8,diventi,lem_b1bd050a77,verb_form,A2,to become,present,tu,,
wf_152424e555,diventa,lem_b1bd050a77,verb_form,A2,to become,present,lui/lei,,
wf_916fc37e4d,diventiamo,lem_b1bd050a77,verb_form,A2,to become,present,noi,,
wf_315231ab8a,diventate,lem_b1bd050a77,verb_form,A2,to become,present,voi,,
wf_35e5e94ebb,diventano,lem_b1bd050a77,verb_form,A2,to become,present,loro,,
wf_a0ee71b5f6,diventavo,lem_b1bd050a77,verb_form,A2,to become,imperfect,io,,
wf_aba2884e0b,diventavi,lem_b1bd050a77,verb_form,A2,to become,imperfect,tu,,
wf_ae447c1df1,diventava,lem_b1bd050a77,verb_form,A2,to become,imperfect,lui/lei,,
wf_ca2227a763,diventavamo,lem_b1bd050a77,verb_form,A2,to become,imperfect,noi,,
wf_fe52c5f194,diventavate,lem_b1bd050a77,verb_form,A2,to become,imperfect,voi,,
wf_57b2cf7b00,diventavano,lem_b1bd050a77,verb_form,A2,to become,imperfect,loro,,
wf_c2b9a3ca50,diventato,lem_b1bd050a77,verb_form,A2,to become,past_participle,nan,,
wf_14e8076744,diventando,lem_b1bd050a77,verb_form,A2,to become,gerund,nan,,
wf_57282414dc,diventerò,lem_b1bd050a77,verb_form,A2,to become,future,io,,
wf_7eea3fc75f,diventerai,lem_b1bd050a77,verb_form,A2,to become,future,tu,,
wf_a6cff2c6d2,diventerà,lem_b1bd050a77,verb_form,A2,to become,future,lui/lei,,
wf_aad10c96b5,diventeremo,lem_b1bd050a77,verb_form,A2,to become,future,noi,,
wf_ebc5fe5340,diventerete,lem_b1bd050a77,verb_form,A2,to become,future,voi,,
wf_01f60ea565,diventeranno,lem_b1bd050a77,verb_form,A2,to become,future,loro,,
wf_00b2d91c14,diventerei,lem_b1bd050a77,verb_form,A2,to become,conditional,io,,
wf_c182187f26,diventeresti,lem_b1bd050a77,verb_form,A2,to become,conditional,tu,,
wf_5bddc2afe5,diventerebbe,lem_b1bd050a77,verb_form,A2,to become,conditional,lui/lei,,
wf_ee99c6accb,diventeremmo,lem_b1bd050a77,verb_form,A2,to become,conditional,noi,,
wf_ddadd7aae5,diventereste,lem_b1bd050a77,verb_form,A2,to become,conditional,voi,,
wf_51af8043e3,diventerebbero,lem_b1bd050a77,verb_form,A2,to become,conditional,loro,,
wf_382e15da61,usare,lem_def750a093,verb_form,A2,to use,infinitive,nan,,
wf_d19410f297,uso,lem_def750a093,verb_form,A2,to use,present,io,,
wf_a5c830b717,usi,lem_def750a093,verb_form,A2,to use,present,tu,,
wf_03fe8acb72,usa,lem_def750a093,verb_form,A2,to use,present,lui/lei,,
wf_d0e099584b,usiamo,lem_def750a093,verb_form,A2,to use,present,noi,,
wf_8f7974ed69,usate,lem_def750a093,verb_form,A2,to use,present,voi,,
wf_e5c94e754b,usano,lem_def750a093,verb_form,A2,to use,present,loro,,
wf_d2dba9d66a,usavo,lem_def750a093,verb_form,A2,to use,imperfect,io,,
wf_152f017221,usavi,lem_def750a093,verb_form,A2,to use,imperfect,tu,,
wf_f85a4f52ed,usava,lem_def750a093,verb_form,A2,to use,imperfect,lui/lei,,
wf_607be8fca6,usavamo,lem_def750a093,verb_form,A2,to use,imperfect,noi,,
wf_cc6e329bbd,usavate,lem_def750a093,verb_form,A2,to use,imperfect,voi,,
wf_bbb017ceff,usavano,lem_def750a093,verb_form,A2,to use,imperfect,loro,,
wf_673f44a004,usato,lem_def750a093,verb_form,A2,to use,past_participle,nan,,
wf_235804ea19,usando,lem_def750a093,verb_form,A2,to use,gerund,nan,,
wf_48e7c17ede,userò,lem_def750a093,verb_form,A2,to use,future,io,,
wf_84e081027c,userai,lem_def750a093,verb_form,A2,to use,future,tu,,
wf_0c166463bd,userà,lem_def750a093,verb_form,A2,to use,future,lui/lei,,
wf_44b96efb68,useremo,lem_def750a093,verb_form,A2,to use,future,noi,,
wf_9907a0fb49,userete,lem_def750a093,verb_form,A2,to use,future,voi,,
wf_5e5546bef1,useranno,lem_def750a093,verb_form,A2,to use,future,loro,,
wf_1d5ce418d3,userei,lem_def750a093,verb_form,A2,to use,conditional,io,,
wf_ad9fc2ef8e,useresti,lem_def750a093,verb_form,A2,to use,conditional,tu,,
wf_65205245a4,userebbe,lem_def750a093,verb_form,A2,to use,conditional,lui/lei,,
wf_fd68300993,useremmo,lem_def750a093,verb_form,A2,to use,conditional,noi,,
wf_dc5847de67,usereste,lem_def750a093,verb_form,A2,to use,conditional,voi,,
wf_38e0eeacd7,userebbero,lem_def750a093,verb_form,A2,to use,conditional,loro,,
wf_d8d67436d7,servire,lem_d9b53f0594,verb_form,C1,to need / to serve,infinitive,nan,,
wf_ddc0e88fc0,servo,lem_d9b53f0594,verb_form,C1,to need / to serve,present,io,,
wf_83340f9231,servi,lem_d9b53f0594,verb_form,C1,to need / to serve,present,tu,,
wf_211a234644,serve,lem_d9b53f0594,verb_form,C1,to need / to serve,present,lui/lei,,
wf_92aab293c8,serviamo,lem_d9b53f0594,verb_form,C1,to need / to serve,present,noi,,
wf_9c53b6cf61,servite,lem_d9b53f0594,verb_form,C1,to need / to serve,present,voi,,
wf_f724540a84,servono,lem_d9b53f0594,verb_form,C1,to need / to serve,present,loro,,
wf_ac477a89cf,servivo,lem_d9b53f0594,verb_form,C1,to need / to serve,imperfect,io,,
wf_9da8bfe856,servivi,lem_d9b53f0594,verb_form,C1,to need / to serve,imperfect,tu,,
wf_03b6e6854d,serviva,lem_d9b53f0594,verb_form,C1,to need / to serve,imperfect,lui/lei,,
wf_57b66aa539,servivamo,lem_d9b53f0594,verb_form,C1,to need / to serve,imperfect,noi,,
wf_2155194d60,servivate,lem_d9b53f0594,verb_form,C1,to need / to serve,imperfect,voi,,
wf_881ddf19ca,servivano,lem_d9b53f0594,verb_form,C1,to need / to serve,imperfect,loro,,
wf_169436ae83,servito,lem_d9b53f0594,verb_form,C1,to need / to serve,past_participle,nan,,
wf_e67eae259f,servendo,lem_d9b53f0594,verb_form,C1,to need / to serve,gerund,nan,,
wf_7177fd5c8f,servirò,lem_d9b53f0594,verb_form,C1,to need / to serve,future,io,,
wf_9db636d67a,servirai,lem_d9b53f0594,verb_form,C1,to need / to serve,future,tu,,
wf_41924c6898,servirà,lem_d9b53f0594,verb_form,C1,to need / to serve,future,lui/lei,,
wf_a9cc582556,serviremo,lem_d9b53f0594,verb_form,C1,to need / to serve,future,noi,,
wf_2d32f584df,servirete,lem_d9b53f0594,verb_form,C1,to need / to serve,future,voi,,
wf_5845ff1424,serviranno,lem_d9b53f0594,verb_form,C1,to need / to serve,future,loro,,
wf_bc1f1ac323,servirei,lem_d9b53f0594,verb_form,C1,to need / to serve,conditional,io,,
wf_19a686e431,serviresti,lem_d9b53f0594,verb_form,C1,to need / to serve,conditional,tu,,
wf_8e63f5d193,servirebbe,lem_d9b53f0594,verb_form,C1,to need / to serve,conditional,lui/lei,,
wf_edb29a7301,serviremmo,lem_d9b53f0594,verb_form,C1,to need / to serve,conditional,noi,,
wf_d35ef50e23,servireste,lem_d9b53f0594,verb_form,C1,to need / to serve,conditional,voi,,
wf_af64d1aab3,servirebbero,lem_d9b53f0594,verb_form,C1,to need / to serve,conditional,loro,,
wf_d9548016be,offrire,lem_d9744180a8,verb_form,A2,to offer,infinitive,nan,,
wf_9cb029d9b3,offro,lem_d9744180a8,verb_form,A2,to offer,present,io,,
wf_a7bc4573da,offri,lem_d9744180a8,verb_form,A2,to offer,present,tu,,
wf_65d27cb2bb,offre,lem_d9744180a8,verb_form,A2,to offer,present,lui/lei,,
wf_b836cc57de,offriamo,lem_d9744180a8,verb_form,A2,to offer,present,noi,,
wf_9ce9bd728b,offrite,lem_d9744180a8,verb_form,A2,to offer,present,voi,,
wf_3c78f49e92,offrono,lem_d9744180a8,verb_form,A2,to offer,present,loro,,
wf_eeb134d88c,offrivo,lem_d9744180a8,verb_form,A2,to offer,imperfect,io,,
wf_d06011175b,offrivi,lem_d9744180a8,verb_form,A2,to offer,imperfect,tu,,
wf_366e231130,offriva,lem_d9744180a8,verb_form,A2,to offer,imperfect,lui/lei,,
wf_75ff2f3592,offrivamo,lem_d9744180a8,verb_form,A2,to offer,imperfect,noi,,
wf_6966bcdd4e,offrivate,lem_d9744180a8,verb_form,A2,to offer,imperfect,voi,,
wf_5c17ae72d1,offrivano,lem_d9744180a8,verb_form,A2,to offer,imperfect,loro,,
wf_bdb5f668a0,offrito,lem_d9744180a8,verb_form,A2,to offer,past_participle,nan,,
wf_950ca52ef7,offrendo,lem_d9744180a8,verb_form,A2,to offer,gerund,nan,,
wf_5f40849246,offrirò,lem_d9744180a8,verb_form,A2,to offer,future,io,,
wf_c378de38d6,offrirai,lem_d9744180a8,verb_form,A2,to offer,future,tu,,
wf_b31cdb0fcd,offrirà,lem_d9744180a8,verb_form,A2,to offer,future,lui/lei,,
wf_fcc6ebb6b9,offriremo,lem_d9744180a8,verb_form,A2,to offer,future,noi,,
wf_b4b7ae8511,offrirete,lem_d9744180a8,verb_form,A2,to offer,future,voi,,
wf_521ee28524,offriranno,lem_d9744180a8,verb_form,A2,to offer,future,loro,,
wf_ea162e8439,offrirei,lem_d9744180a8,verb_form,A2,to offer,conditional,io,,
wf_947506833e,offriresti,lem_d9744180a8,verb_form,A2,to offer,conditional,tu,,
wf_b97e48e333,offrirebbe,lem_d9744180a8,verb_form,A2,to offer,conditional,lui/lei,,
wf_2706dfa5f2,offriremmo,lem_d9744180a8,verb_form,A2,to offer,conditional,noi,,
wf_1d2f9a823b,offrireste,lem_d9744180a8,verb_form,A2,to offer,conditional,voi,,
wf_8c42ed89db,offrirebbero,lem_d9744180a8,verb_form,A2,to offer,conditional,loro,,
wf_1825a0deb8,accettare,lem_642b0944cd,verb_form,A2,to accept,infinitive,nan,,
wf_2380e8e6b9,accetto,lem_642b0944cd,verb_form,A2,to accept,present,io,,
wf_9399496d34,accetti,lem_642b0944cd,verb_form,A2,to accept,present,tu,,
wf_f2f69f69ae,accetta,lem_642b0944cd,verb_form,A2,to accept,present,lui/lei,,
wf_cd0361d72b,accettiamo,lem_642b0944cd,verb_form,A2,to accept,present,noi,,
wf_1caf7e0a1a,accettate,lem_642b0944cd,verb_form,A2,to accept,present,voi,,
wf_eefdc7eb5d,accettano,lem_642b0944cd,verb_form,A2,to accept,present,loro,,
wf_dcc9cb79bf,accettavo,lem_642b0944cd,verb_form,A2,to accept,imperfect,io,,
wf_9017ddbd3b,accettavi,lem_642b0944cd,verb_form,A2,to accept,imperfect,tu,,
wf_4aebb5a2c6,accettava,lem_642b0944cd,verb_form,A2,to accept,imperfect,lui/lei,,
wf_dd808b59f1,accettavamo,lem_642b0944cd,verb_form,A2,to accept,imperfect,noi,,
wf_53df5d713c,accettavate,lem_642b0944cd,verb_form,A2,to accept,imperfect,voi,,
wf_179561e8bd,accettavano,lem_642b0944cd,verb_form,A2,to accept,imperfect,loro,,
wf_a2b3cee87a,accettato,lem_642b0944cd,verb_form,A2,to accept,past_participle,nan,,
wf_0031bf5bd3,accettando,lem_642b0944cd,verb_form,A2,to accept,gerund,nan,,
wf_0507b944bc,accetterò,lem_642b0944cd,verb_form,A2,to accept,future,io,,
wf_885235fbbe,accetterai,lem_642b0944cd,verb_form,A2,to accept,future,tu,,
wf_c1c2485dda,accetterà,lem_642b0944cd,verb_form,A2,to accept,future,lui/lei,,
wf_6b79f54bc3,accetteremo,lem_642b0944cd,verb_form,A2,to accept,future,noi,,
wf_82b97c317c,accetterete,lem_642b0944cd,verb_form,A2,to accept,future,voi,,
wf_5ab9e87c01,accetteranno,lem_642b0944cd,verb_form,A2,to accept,future,loro,,
wf_27771868a5,accetterei,lem_642b0944cd,verb_form,A2,to accept,conditional,io,,
wf_823feba15c,accetteresti,lem_642b0944cd,verb_form,A2,to accept,conditional,tu,,
wf_1e48511cfa,accetterebbe,lem_642b0944cd,verb_form,A2,to accept,conditional,lui/lei,,
wf_78400c530f,accetteremmo,lem_642b0944cd,verb_form,A2,to accept,conditional,noi,,
wf_e48d669622,accettereste,lem_642b0944cd,verb_form,A2,to accept,conditional,voi,,
wf_33046b29b6,accetterebbero,lem_642b0944cd,verb_form,A2,to accept,conditional,loro,,
wf_76570aeb6f,rifiutare,lem_7d31dba714,verb_form,A2,to refuse,infinitive,nan,,
wf_c89ca3041e,rifiuto,lem_7d31dba714,verb_form,A2,to refuse,present,io,,
wf_6a181d3167,rifiuti,lem_7d31dba714,verb_form,A2,to refuse,present,tu,,
wf_07f6e7b355,rifiuta,lem_7d31dba714,verb_form,A2,to refuse,present,lui/lei,,
wf_c12ceed14b,rifiutiamo,lem_7d31dba714,verb_form,A2,to refuse,present,noi,,
wf_43098abdd8,rifiutate,lem_7d31dba714,verb_form,A2,to refuse,present,voi,,
wf_d247f11bee,rifiutano,lem_7d31dba714,verb_form,A2,to refuse,present,loro,,
wf_4800f47707,rifiutavo,lem_7d31dba714,verb_form,A2,to refuse,imperfect,io,,
wf_b5b15ee8ed,rifiutavi,lem_7d31dba714,verb_form,A2,to refuse,imperfect,tu,,
wf_8287177d1d,rifiutava,lem_7d31dba714,verb_form,A2,to refuse,imperfect,lui/lei,,
wf_5fc9bfde6b,rifiutavamo,lem_7d31dba714,verb_form,A2,to refuse,imperfect,noi,,
wf_70d8cc9951,rifiutavate,lem_7d31dba714,verb_form,A2,to refuse,imperfect,voi,,
wf_0afa40e1fa,rifiutavano,lem_7d31dba714,verb_form,A2,to refuse,imperfect,loro,,
wf_e59e376802,rifiutato,lem_7d31dba714,verb_form,A2,to refuse,past_participle,nan,,
